Id,y
10226,284.91632646225554
10227,377.95143200822724
10228,-473.9426195897222
10229,-538.809454976603
10230,-372.9047504031869
10231,-83.3770088996875
10232,157.4620595191132
10233,167.5029145615107
10234,-105.69040574319638
10235,561.1616879176286
10236,-149.35531895746857
10237,196.96680512352262
10238,-33.819911727579985
10239,5.199419882336388
10240,-121.70842296063188
10241,53.473579817378294
10242,531.2918938411244
10243,-157.6026225893767
10244,-183.77196239261275
10245,643.8322464256621
10246,17.780306010129944
10247,-92.0793971946025
10248,485.493164605074
10249,-221.2365786079386
10250,490.60650504846154
10251,-43.67715915424997
10252,139.9332298711766
10253,207.504474427611
10254,17.092647024360755
10255,-396.4720331605299
10256,-168.3016676152912
10257,-75.59324100124513
10258,-292.07350780077
10259,-59.3736653466325
10260,247.3690470643846
10261,206.83112758185584
10262,17.462464464079854
10263,-181.81148500656943
10264,300.1761509454867
10265,-567.6387247955882
10266,311.5932728526349
10267,-9.92951183549315
10268,161.4078230454778
10269,272.3855992297225
10270,55.12245741942622
10271,-15.278267412197977
10272,286.4023019429026
10273,387.88861194347396
10274,-148.57888863638533
10275,171.95235244839574
10276,-411.57059222267867
10277,213.80253827075217
10278,133.930024373717
10279,-99.01717750124152
10280,-162.41724224558288
10281,-39.07419011347944
10282,-295.1584521832385
10283,141.32481354359558
10284,163.05983005334588
10285,-55.4554014624179
10286,-145.74067609352204
10287,16.35046243635394
10288,-364.2985584828292
10289,558.663018737673
10290,40.05066121900693
10291,67.63734504296943
10292,559.8400846554662
10293,469.80694715741527
10294,-149.49980105452835
10295,-328.82278669969634
10296,425.77131704667363
10297,85.50466241179555
10298,-166.9155370558498
10299,-662.2984070393495
10300,50.28039165300333
10301,-11.355718332961464
10302,-451.8112644495302
10303,78.67283313413078
10304,-386.8187999173564
10305,-273.2273830523709
10306,352.0150454400226
10307,-263.84804091810105
10308,-214.73022299361264
10309,-84.88115489738482
10310,745.8832791254231
10311,-418.97510845227436
10312,739.1991251661939
10313,-469.07742635294767
10314,481.8298448656706
10315,363.20797478744026
10316,-270.2530418207187
10317,-399.5921247161316
10318,234.45728030706422
10319,-38.73469357032639
10320,238.36874871850733
10321,28.69744199018242
10322,238.2309578596532
10323,-130.0074403000006
10324,-681.2945617788494
10325,61.58065295954278
10326,-444.9298506709587
10327,-14.713208392839894
10328,680.4767823428568
10329,288.7326064937645
10330,839.9704901556713
10331,416.6574765191794
10332,167.356037289157
10333,-86.7795378670684
10334,332.76996760043664
10335,-201.3344309342537
10336,-43.62508298784113
10337,-107.90237779609731
10338,-284.03573802517025
10339,232.6085571783269
10340,237.8331517154002
10341,74.39980567720346
10342,255.51770406364568
10343,-168.64961928560996
10344,68.56334601629008
10345,-365.44198172525984
10346,189.70649886094589
10347,-369.83324976670906
10348,-250.90024390237727
10349,76.31355019623209
10350,-344.94550923377477
10351,-187.42339326812626
10352,482.16975698252264
10353,125.75266972886062
10354,450.69194375218535
10355,216.17619018208228
10356,34.34193571930552
10357,57.51145596121558
10358,-211.41949894712704
10359,49.762491809492744
10360,76.11104020758339
10361,-29.196254490440836
10362,33.0489585287368
10363,364.56271216310023
10364,234.48280987315124
10365,-21.796554859090865
10366,-476.9378770477996
10367,43.567658993047175
10368,-310.9572136651689
10369,-46.9411162260374
10370,181.1955810713359
10371,-214.9624298200727
10372,-80.22706031522188
10373,841.2082291657371
10374,102.3567870858702
10375,37.29773804688161
10376,77.39818275960118
10377,435.7945214936922
10378,111.39479265155734
10379,-128.82922415387515
10380,573.0501210583946
10381,48.602468077911944
10382,-68.55414659218894
10383,56.681624505830534
10384,-360.30993199944027
10385,131.90192283450386
10386,-264.52589763343104
10387,-378.7932497249927
10388,-190.09929259976656
10389,862.9152130409618
10390,159.57649666231026
10391,514.0204635801451
10392,61.38766780340732
10393,720.8758958326579
10394,-450.976731039802
10395,105.89444211999678
10396,-27.532603044003228
10397,-23.435561966769615
10398,331.20599829494597
10399,-156.02456394824094
10400,0.9477018385610401
10401,17.232405165319275
10402,143.239084170212
10403,53.226451390746874
10404,41.01334926979376
10405,-129.39255146834716
10406,430.9165210459299
10407,-427.9096196573564
10408,49.114004852091206
10409,-221.64758038918717
10410,-313.7597121868508
10411,115.2445224470697
10412,96.10097204453552
10413,-399.91598494242055
10414,-8.411407923563095
10415,733.1841324374685
10416,-332.42676649165116
10417,83.67612042194315
10418,339.7927486554422
10419,-35.11570131451459
10420,38.20433543387714
10421,-606.1984890559305
10422,194.27285338946206
10423,155.03155116158212
10424,-111.25647787348326
10425,-63.339371636515644
10426,403.9358187289636
10427,690.9194303358588
10428,75.78129943645035
10429,-340.3154065235764
10430,-195.7615954269791
10431,40.44513870875465
10432,-137.65418796029223
10433,-95.67479658954467
10434,290.84353787250336
10435,568.464681347278
10436,351.21865075407425
10437,194.71516658168244
10438,-312.1508420871943
10439,-518.3107868724477
10440,-80.75158048061323
10441,-109.91053830578386
10442,491.4108364751954
10443,371.48514486049305
10444,343.85664466843565
10445,114.60785397368372
10446,-315.2044219098824
10447,83.10396509307054
10448,-82.5991510177409
10449,-182.21902722527562
10450,-294.9172924513044
10451,-294.2105553148698
10452,611.547041735651
10453,-34.75613410359205
10454,-115.04157690057781
10455,263.2793379023753
10456,346.05651209283803
10457,194.6116152691102
10458,257.35614963849366
10459,-303.20809492711516
10460,-173.1959108570581
10461,-88.53983448578407
10462,137.60161200011206
10463,337.0486492780647
10464,155.7252346036268
10465,-250.2907929052382
10466,148.0634001514349
10467,333.68218860937674
10468,-260.33639238342573
10469,340.3079092279144
10470,224.68535571269524
10471,-607.2797170619309
10472,-54.85959294091791
10473,-685.0910817258426
10474,268.25827077859475
10475,108.79743563388416
10476,-233.16761717272092
10477,115.89088157850222
10478,75.28875461498416
10479,312.58695394034146
10480,78.42590704679421
10481,-509.63079643958247
10482,142.15294578474635
10483,-567.6096744598839
10484,99.19784411013055
10485,181.76569364680853
10486,-27.407098394358858
10487,-646.821050815975
10488,-261.63281625029873
10489,-398.8768891978153
10490,-259.4107520561829
10491,-252.0574035679912
10492,-25.647967227332078
10493,-479.3579494231416
10494,109.91068619021857
10495,161.9425796911403
10496,-436.8071742397552
10497,-66.01220442256826
10498,-73.60538265407217
10499,51.00273944619345
10500,7.609681032162706
10501,-38.39048673108342
10502,493.59597060692863
10503,-303.4490805444863
10504,285.36305876068576
10505,236.93082121946276
10506,-112.9028873820916
10507,-104.91639705404619
10508,70.110711720152
10509,-334.4021807746175
10510,-526.1520613513314
10511,26.695126681540902
10512,16.62507687890668
10513,-282.62391868623934
10514,-156.76438922324851
10515,-368.7038524010554
10516,87.26698388397406
10517,9.6219614493944
10518,159.33855433395053
10519,737.8354361900716
10520,-63.52561489683793
10521,253.3923454040678
10522,-195.479262260479
10523,-233.6040627570065
10524,672.0430027603293
10525,161.02647811633994
10526,-86.92388588378164
10527,767.4499376317864
10528,300.1434547015417
10529,-264.63326212052993
10530,506.80692249836704
10531,413.7325757860611
10532,-227.95565420458703
10533,270.7218219182475
10534,166.27214538843236
10535,467.8359469952982
10536,691.0141927413322
10537,-235.1955016257741
10538,-204.49475633783715
10539,235.56549902566962
10540,481.50822898950105
10541,-404.28637162617264
10542,499.6345988790222
10543,-280.4236242835588
10544,349.63535701277505
10545,56.2792185593263
10546,377.7838241995527
10547,58.23929412508139
10548,424.2998121746476
10549,85.80041244154697
10550,-252.99288852458997
10551,172.86784495502098
10552,-190.1066002057143
10553,306.9642865236692
10554,-179.11766493342253
10555,-155.77590494004968
10556,-208.75257057910903
10557,-257.4259780204179
10558,-187.88708045784307
10559,178.95968589803047
10560,769.2994246067666
10561,131.45400495646194
10562,-86.33605847725471
10563,-440.7896941287979
10564,522.2063378416926
10565,74.26044537058931
10566,-273.3451908082482
10567,23.885483202721975
10568,-140.8861901167376
10569,337.441893325465
10570,63.425120244031554
10571,-78.12104360563941
10572,-209.41596150610664
10573,-354.3022169957907
10574,261.5495894072729
10575,252.78475303502182
10576,415.3327934963971
10577,-341.4106217749631
10578,-101.54306561728924
10579,-82.98003734434718
10580,-146.1918594508308
10581,-400.95700950884935
10582,114.6881016153074
10583,-318.409449172841
10584,-27.12865111315094
10585,253.39206355032238
10586,-15.161597235909797
10587,490.2763101566969
10588,67.16055415516041
10589,-583.6536301606633
10590,566.8292227808802
10591,-659.7840206113406
10592,-280.34458657663134
10593,-618.4849576034646
10594,-403.081521772083
10595,52.58079586777672
10596,154.13724781790611
10597,-187.1872458864601
10598,45.0643228640179
10599,389.86980245897524
10600,497.4944277009734
10601,-172.60466145696975
10602,-199.48804830691165
10603,146.33213540458678
10604,-745.9314211823649
10605,-230.93578234679646
10606,-157.73768823510517
10607,170.55585672160728
10608,58.528195791273944
10609,21.77823537708343
10610,-33.845432388594745
10611,527.0115321450174
10612,370.3597932478219
10613,-83.70884929336711
10614,-297.8667818275182
10615,379.6300416409042
10616,-194.49981867886487
10617,-59.0811542392405
10618,-59.050741456086435
10619,-265.7953310406417
10620,-488.32421484496274
10621,-28.1333168150969
10622,-110.89724251663904
10623,642.519819874313
10624,-25.10495824557464
10625,368.2746547201456
10626,274.7992135270428
10627,416.52612933638494
10628,110.57324867984286
10629,561.3783520521657
10630,497.14376211577655
10631,-201.6098773445094
10632,-370.0522982615878
10633,731.0573724235975
10634,-380.1370791551692
10635,-200.6025155052089
10636,272.0860118937543
10637,269.8405899107632
10638,-243.56399508534537
10639,-80.64209434586817
10640,-467.9770128985547
10641,384.1033091717127
10642,-158.51464076438225
10643,-321.142908979081
10644,-72.3070981215831
10645,244.89650104863017
10646,-111.76687989927616
10647,-71.30354161628556
10648,-97.14900534514004
10649,387.99285294446247
10650,134.07976082545434
10651,-372.72453971834483
10652,-153.8973489141063
10653,376.0557246783067
10654,-45.06699972728175
10655,29.111024201616903
10656,-164.3884137139243
10657,291.38028755702425
10658,-389.64290898924605
10659,-145.45381366072837
10660,276.5061419927231
10661,-134.09381091718924
10662,82.94811155481173
10663,143.77337061052708
10664,230.85377823040818
10665,649.8980469913477
10666,188.10011410399264
10667,170.77221614376188
10668,-533.8474844790474
10669,-516.1349688253706
10670,-356.78697467216494
10671,480.9037432056474
10672,-54.535992961675284
10673,-272.66057204038026
10674,-89.16369341976724
10675,-97.40004082496034
10676,-264.29803775062567
10677,-558.8516759610402
10678,-18.223173989823028
10679,238.6833785879796
10680,-107.49682687897604
10681,-439.7371496922739
10682,-366.0873776204496
10683,540.4744022919008
10684,-335.91922953998863
10685,128.98481364662396
10686,-360.46505927788303
10687,-211.0145865682003
10688,115.70383605399701
10689,-723.633356224771
10690,380.89392210560874
10691,24.300969805755717
10692,-145.3876145274093
10693,-157.28295617853888
10694,134.1033600367299
10695,215.9571007711615
10696,-310.20616373438895
10697,18.018883693842906
10698,-287.1696947296588
10699,-244.82888943623905
10700,-126.15190632102967
10701,-276.85103369720093
10702,-63.902823195383654
10703,-268.29074198436547
10704,80.99060618707713
10705,135.49197649147862
10706,265.8617173707354
10707,290.15338931857536
10708,72.85750706987604
10709,-88.64501838284338
10710,-562.5238017086104
10711,-257.9685916645932
10712,-88.32818773227632
10713,-608.9048913545771
10714,16.64812984686787
10715,-117.99664144508803
10716,244.48813585825042
10717,60.96132064652695
10718,640.8504726114271
10719,15.073592658662628
10720,135.00644430477362
10721,39.52337453323221
10722,86.44560574134266
10723,20.337654615455474
10724,217.44242023198046
10725,-8.574845990247445
10726,172.39758731739875
10727,-326.0037487732892
10728,347.5813407240374
10729,128.9580390911459
10730,-379.7500886129536
10731,-134.70695705662504
10732,153.5688851434237
10733,-72.122786088971
10734,183.30848830572654
10735,-456.53877619137893
10736,152.27530162599615
10737,-20.658280599069688
10738,245.62232835465795
10739,776.4009728233557
10740,-320.1434529602233
10741,-479.3197082847779
10742,-69.7543486029077
10743,-372.0104531960508
10744,397.28224738180825
10745,94.9729302515405
10746,-545.8700939849766
10747,92.71733084803338
10748,456.62324679869585
10749,140.33519629204034
10750,-542.6167845034417
10751,33.25617847305487
10752,237.54555311936602
10753,-260.5147806037729
10754,-227.74117804894541
10755,-18.37420794464433
10756,357.23207935778953
10757,234.16866322379553
10758,309.049490864716
10759,109.41620907267884
10760,297.04627719533784
10761,431.2827186897729
10762,-285.9027541516839
10763,-461.12318506056295
10764,458.84116852029155
10765,-35.13247865793456
10766,-138.96677867278072
10767,435.87811135413835
10768,-327.55173248124265
10769,-16.17584222560109
10770,32.68738315097229
10771,-143.11036093613325
10772,-82.91163796819245
10773,-26.39584957908801
10774,-295.90654248376944
10775,-300.94455130927656
10776,-157.03746176056362
10777,-444.1054251705667
10778,55.54295923374462
10779,136.0957334337386
10780,-59.934234414137514
10781,774.7869393558553
10782,-291.8214694025421
10783,449.6545133580521
10784,-231.20082491305186
10785,88.18058840405085
10786,511.68238161594456
10787,27.698913991853654
10788,69.7190034307853
10789,-684.0304286748194
10790,-181.16575418910725
10791,-592.2856835316263
10792,-326.3723044913678
10793,527.5739554313368
10794,-175.9822322889247
10795,555.3273243262497
10796,-40.062192569476515
10797,-242.9096118442568
10798,466.47500983220857
10799,209.72657821779882
10800,112.47399028633808
10801,655.9597092112726
10802,-253.67288201365471
10803,-143.14006436902602
10804,261.909033449125
10805,-51.43052462098874
10806,-646.534371493121
10807,-114.11730645512881
10808,126.14931118007983
10809,204.59346285899557
10810,-300.393613658314
10811,-415.6867458895401
10812,6.449152884281711
10813,72.80107777482809
10814,160.6608720814523
10815,249.311689291817
10816,-248.2853452465631
10817,7.830629922613236
10818,-466.3838270166583
10819,290.15144404460136
10820,-309.03320656334023
10821,528.6916611956268
10822,372.4938479322537
10823,-328.08626630968445
10824,-94.65873407725121
10825,55.569194140457675
10826,67.34382419031661
10827,-533.6683812491306
10828,-128.1086335034482
10829,-542.9948584464194
10830,54.63463967258101
10831,182.66043483267944
10832,-41.299485730891995
10833,652.8127633917354
10834,-336.96578073788874
10835,99.9628201977381
10836,811.790016336706
10837,-346.25211606530024
10838,103.69087960098439
10839,487.7360812633329
10840,120.89569101399144
10841,-324.3296740543684
10842,-136.41212971214784
10843,-41.92443003097697
10844,282.7029865802336
10845,345.6203289702048
10846,124.69798534752356
10847,-206.11335283373424
10848,155.93998583213985
10849,-443.767229943385
10850,-273.34300340059605
10851,195.95033081854567
10852,-30.69004085139923
10853,86.56778659815359
10854,-312.21136188949555
10855,41.00524696145839
10856,307.67518019994725
10857,532.905949421405
10858,260.1616805633805
10859,362.00550753373585
10860,101.32898120196884
10861,38.441296139893645
10862,20.267674753902863
10863,117.44024988074588
10864,573.6911827078557
10865,-507.5920585145003
10866,-211.7696267104562
10867,-78.39989740428098
10868,-319.5737676595735
10869,-267.44656441833433
10870,-780.8570319676223
10871,50.2299805564441
10872,-298.5490108171662
10873,23.39238652311644
10874,-76.2905974101477
10875,-257.59747046425457
10876,171.564365097966
10877,-121.60078316248972
10878,-451.37377685543
10879,81.13533884268196
10880,-212.55249317142562
10881,-3.5349272290955773
10882,-408.25548100018466
10883,-158.65133194465758
10884,238.39834201613132
10885,-133.03572327369682
10886,-266.0840826060635
10887,247.74270438194654
10888,347.9665442832366
10889,-511.3152428108667
10890,21.815871215020234
10891,-163.8414096422917
10892,-472.5608363970475
10893,-365.00826715123554
10894,272.43713793224003
10895,92.37376374891639
10896,491.80814568465166
10897,-200.03605813580884
10898,144.3149082498748
10899,-554.3580524199998
10900,-449.3575578941575
10901,565.0154801799591
10902,446.31875807462075
10903,309.69738818741325
10904,282.9279414077505
10905,176.19762818996787
10906,-315.141851760381
10907,612.337793115297
10908,274.2522312477306
10909,-19.436173058564325
10910,404.62544777052403
10911,47.266481426986154
10912,101.8962408096055
10913,98.14809562777904
10914,-231.3525824437222
10915,136.33612319164234
10916,-150.31005926794919
10917,461.1995499787886
10918,145.6901588842729
10919,-405.8237418755576
10920,-405.5525658750969
10921,213.67394365056086
10922,-204.8036402731438
10923,-118.57063791050854
10924,675.2302648290724
10925,145.16198786853414
10926,489.68700201996273
10927,-173.76557459369326
10928,89.69168465283673
10929,239.0117915423102
10930,-68.18000068660137
10931,93.66677561513276
10932,-196.55301722008528
10933,-711.753444720093
10934,-104.15023991148885
10935,55.730039501229044
10936,74.24035058478576
10937,625.7495908769054
10938,234.98688486875434
10939,221.59294793875608
10940,61.93159175679489
10941,239.7364483344365
10942,-21.338081818317907
10943,180.16473629709213
10944,14.918627995497582
10945,-374.865688348251
10946,-397.51492885840275
10947,114.66690843216118
10948,-269.6162287989433
10949,0.13921221449089183
10950,-34.59484676069295
10951,72.7340212266811
10952,-188.8055631390385
10953,-365.53367192345377
10954,-67.59552255426729
10955,19.501170139180115
10956,212.78259013823458
10957,170.72284688263187
10958,48.75605588201761
10959,-239.44652279164686
10960,409.73820515517866
10961,399.86800565030916
10962,18.693100459976232
10963,165.76697195984377
10964,-124.38945349670995
10965,54.99452321278643
10966,640.4320745648685
10967,7.5787927355547655
10968,-265.04763041001104
10969,1.6927330910940506
10970,18.51713362126797
10971,-248.85163930169296
10972,106.86193154650786
10973,251.63914312091026
10974,133.83773953640684
10975,-358.2669613769299
10976,426.2614473176419
10977,71.97842246974038
10978,-322.08755962522105
10979,438.8402675015934
10980,-40.13211449134253
10981,283.80356865292504
10982,-487.9061953325842
10983,-86.93302825214846
10984,-470.85015109169024
10985,73.14648277315227
10986,-688.3900989407998
10987,392.478567566041
10988,-328.63103749553807
10989,149.39160063469276
10990,321.793114760606
10991,584.3930870450629
10992,206.75729570024927
10993,36.54822599700824
10994,-37.778285211187914
10995,-551.0517094651367
10996,-107.85120387757023
10997,-176.80602795353076
10998,-356.8894911731816
10999,418.414584112478
11000,-26.13349601698147
11001,-213.90951362803045
11002,246.57978881987657
11003,-32.011024949712414
11004,-126.73258849582595
11005,26.914491557619666
11006,198.92197376295167
11007,-18.843554414707537
11008,-119.51484607642357
11009,-389.90376053107343
11010,-149.50928607147927
11011,-308.9620302146943
11012,-478.77716041375265
11013,-616.7291412522798
11014,-25.890829611385175
11015,-133.1765903168634
11016,-633.0587252293195
11017,-32.263294745608455
11018,28.795819581694442
11019,-290.00132364066036
11020,-168.02496539200115
11021,-173.84102001973923
11022,107.27955415166309
11023,278.32878520699927
11024,164.73665181591343
11025,596.7860199506163
11026,737.7802177171216
11027,-57.04439870388723
11028,-20.381913027885563
11029,193.1114083002469
11030,150.95242220368272
11031,-340.877925855866
11032,207.55657024653692
11033,-27.674726125891812
11034,-146.9516573657117
11035,-121.88066829612686
11036,144.47950532988978
11037,333.20953167889695
11038,-452.5131209680454
11039,-208.53684674422362
11040,265.8449475236088
11041,-86.1964595005012
11042,-456.0106179223627
11043,-377.7300472014265
11044,277.5566889704534
11045,-98.28816556864314
11046,-258.67741823284956
11047,508.51302164659074
11048,-27.829466767414235
11049,-397.83822522418757
11050,27.294231548042344
11051,55.46090696291272
11052,86.5244396150259
11053,-417.7182670641678
11054,265.0746921743703
11055,126.49537980057345
11056,-731.2337998933416
11057,26.76852907043154
11058,15.17242496547288
11059,603.1491770539614
11060,-68.51036908576003
11061,-630.1588497389255
11062,391.43989504517094
11063,191.26739771271244
11064,-82.7991588980449
11065,874.2798355716814
11066,130.10220965607925
11067,24.825257629839793
11068,10.01568455552984
11069,407.55355195098423
11070,184.93372244983692
11071,699.4013403550846
11072,12.87418217124968
11073,-569.7950312054752
11074,-60.61826753027115
11075,-96.58944292586023
11076,19.660708357384006
11077,30.225969050066848
11078,-107.0685821483572
11079,-23.44815302330854
11080,-16.563489755111735
11081,18.767317998588933
11082,145.9503818222059
11083,-428.1027566009213
11084,-158.17477611037182
11085,-44.37808089678743
11086,-411.2997705448297
11087,218.4210180820246
11088,141.24530784475178
11089,316.63475597059073
11090,93.68023982535573
11091,154.1640540256551
11092,-132.9202502359108
11093,-293.8735713953067
11094,485.30634558787455
11095,-271.2294815068547
11096,373.3831471784335
11097,-359.6695987563281
11098,-459.9923044506958
11099,209.05369852328255
11100,46.74008351487674
11101,-767.8965435991797
11102,-153.9694668257062
11103,-66.68289246156806
11104,-15.944035080886925
11105,16.075984344999764
11106,157.03893670157322
11107,585.6578635592915
11108,-259.63810597939136
11109,264.4864666930861
11110,171.5586506995275
11111,182.06572554508494
11112,-336.8833733608915
11113,-403.23853870315133
11114,114.57772510795466
11115,161.8364434963896
11116,-628.0447010001042
11117,242.0117530553881
11118,362.86303611765453
11119,60.71370640424437
11120,-359.31123121325834
11121,-379.08187950572665
11122,237.8377849497884
11123,-293.4175091399253
11124,-397.45137920298134
11125,159.5888560513252
11126,365.0374752135958
11127,-720.6128464897362
11128,500.1648657714831
11129,-11.265810006163035
11130,-69.35501502523837
11131,250.86562155967704
11132,-169.3067854080241
11133,120.43720692692617
11134,-39.953157825393
11135,-520.8790659997444
11136,-631.1061053453724
11137,-189.45128724586732
11138,73.5707873664424
11139,39.6381319362824
11140,-459.83743877510443
11141,4.029071723496054
11142,-197.44889965681674
11143,62.38974256914667
11144,-186.44535236927192
11145,-133.608220195601
11146,305.0229789528639
11147,-46.02246759214781
11148,-42.281475985006985
11149,-174.61342313978216
11150,-221.81742427816653
11151,-177.58255371476645
11152,-1.645779160211196
11153,92.19561472892785
11154,380.6366433481234
11155,5.17628553350754
11156,-43.26413786035983
11157,138.5690976831326
11158,-644.2373399718053
11159,-264.05264854098107
11160,388.0771113359537
11161,-314.5755039675321
11162,68.59577885369752
11163,313.9025059586704
11164,-174.13638000550048
11165,75.24506091716684
11166,-48.300496534790746
11167,366.3281349305422
11168,-300.95317522452035
11169,52.29547497280708
11170,199.76450852884665
11171,-291.45213888117814
11172,-221.25525714195132
11173,-347.6337366501141
11174,-203.16973722566038
11175,-377.9229754446044
11176,-39.059901238720556
11177,-27.65770898692279
11178,-4.8400690110829085
11179,387.69317018167027
11180,173.075211008615
11181,932.2704016789723
11182,-79.75948934966516
11183,140.83197737225015
11184,39.68402985812741
11185,443.5242080443127
11186,342.3599487202388
11187,-137.85795258406387
11188,596.330530491172
11189,207.6469264235076
11190,-628.7444696897272
11191,498.5177064988437
11192,-157.93924874004796
11193,351.10783976574174
11194,21.711333535600417
11195,-147.85882005549433
11196,204.57246274928124
11197,29.47461824941274
11198,121.43392964124453
11199,-565.619935386567
11200,-229.6105869585273
11201,-46.8044771087412
11202,686.9993413504816
11203,-439.376008138356
11204,-564.3067809262271
11205,-449.44523872061194
11206,-187.0133755779531
11207,63.714470752306944
11208,226.53217961128934
11209,-238.26195886607448
11210,8.031752667966652
11211,-360.68869418514606
11212,-123.99311613868639
11213,-388.8646194630031
11214,21.025862631446085
11215,-301.50187125630356
11216,215.87740831289707
11217,403.51021004980004
11218,435.69760335692615
11219,-107.1009208837215
11220,186.0469207837363
11221,347.56948473980606
